Gender,Age,Hometown,University,Year,STEM_Major,Diet_Quality,Internet_Quality,Employment,Study_Habit,Stress_Level,Self_Study_Hrs,Tutoring_Hrs_Wk,AI_Tool_Usage,Social_Media_Hrs,Gaming_Hrs,Exercise_Days_Wk,Sleep_Hrs,Attendance_Rate,Commute_Time,Study_Group_Freq,Extracurricular,GPA,Performance_Tier
Female,18,Phnom Penh (Urban),Cambodia Academy Of Digital Technology(CADT),Year 3,No,Average,good,Unemployed / Full-time student,Cramming,7–8 (High),0 hours,0 hours,Always,3–4 hours,0 hours,1–2 days,8 hours,90%–100%,15–30 minutes,Rarely (Before exams only),Yes,4.0,Very Good / Good
Male,20,Phnom Penh (Urban),American University Of Phnom Penh(AUPP),Year 3,Yes,good,Fair,Unemployed / Full-time student,Regular study,7–8 (High),4 hours,4–6 hours,Always,3–4 hours,Less than 1 hour,1–2 days,7 hours,90%–100%,31–60 minutes,Rarely (Before exams only),Yes,2.95,Very Good / Good
Female,19,Phnom Penh (Urban),Institute of Technology of Cambodia(ITC),Year 1,Yes,good,good,Working full-time,Irregular study,7–8 (High),2 hours,0 hours,Often,3–4 hours,0 hours,0 days,8 hours,75%–89%,31–60 minutes,Sometimes (Weekly),Yes,4.0,Fair / Average
Female,21,Phnom Penh (Urban),American University Of Phnom Penh(AUPP),Year 2,Yes,good,Fair,Working part-time,Regular study,5–6 (Moderate),4 hours,0 hours,Always,3–4 hours,0 hours,3–4 days,7 hours,90%–100%,31–60 minutes,Frequently (Multiple times a week),Yes,3.29,Very Good / Good
Male,18,Phnom Penh (Urban),American University Of Phnom Penh(AUPP),Year 3,Yes,good,Fair,Working part-time,Regular study,5–6 (Moderate),2 hours,0 hours,Always,1–2 hours,1–2 hours,0 days,7 hours,90%–100%,31–60 minutes,Rarely (Before exams only),No,3.15,Outstanding / Excellent
Male,20,Phnom Penh (Urban),American University Of Phnom Penh(AUPP),Year 2,No,good,good,Working part-time,Irregular study,5–6 (Moderate),3 hours,1–3 hours,Always,1–2 hours,1–2 hours,1–2 days,6 hours,90%–100%,31–60 minutes,Sometimes (Weekly),No,3.21,At-Risk
Female,17,Province (Rural / Semi-Urban),Institute of Technology of Cambodia(ITC),Year 2,Yes,Average,good,Unemployed / Full-time student,Regular study,5–6 (Moderate),2 hours,0 hours,Often,5+ hours,Less than 1 hour,1–2 days,5 hours,90%–100%,15–30 minutes,Rarely (Before exams only),Yes,3.15,Fair / Average
Female,21,Phnom Penh (Urban),American University Of Phnom Penh(AUPP),Year 2,Yes,good,Poor,Working part-time,Regular study,3–4 (Low),2 hours,0 hours,Always,1–2 hours,0 hours,5+ days,8 hours,Below 60%,Under 15 minutes,Sometimes (Weekly),Yes,2.47,Very Good / Good
Female,21,Phnom Penh (Urban),Institute of Technology of Cambodia(ITC),Year 3,Yes,Average,good,Unemployed / Full-time student,Regular study,5–6 (Moderate),3 hours,0 hours,Often,5+ hours,1–2 hours,1–2 days,Less than 5 hours,75%–89%,15–30 minutes,Sometimes (Weekly),Yes,3.72,Fair / Average
Male,20,Province (Rural / Semi-Urban),Institute of Technology of Cambodia(ITC),Year 2,No,Average,good,Working part-time,Irregular study,7–8 (High),3 hours,0 hours,Always,3–4 hours,1–2 hours,0 days,Less than 5 hours,90%–100%,31–60 minutes,Rarely (Before exams only),Yes,3.79,Outstanding / Excellent
Male,18,Province (Rural / Semi-Urban),Royal University Of Agriculture,Year 3,Yes,good,good,Working full-time,Regular study,5–6 (Moderate),1 hour,1–3 hours,Often,5+ hours,1–2 hours,1–2 days,7 hours,90%–100%,31–60 minutes,Rarely (Before exams only),No,4.0,Very Good / Good
Female,20,Phnom Penh (Urban),Institute of Technology of Cambodia(ITC),Year 3,Yes,good,Poor,Unemployed / Full-time student,Irregular study,5–6 (Moderate),3 hours,1–3 hours,Always,1–2 hours,Less than 1 hour,3–4 days,Less than 5 hours,90%–100%,31–60 minutes,Sometimes (Weekly),No,3.75,Very Good / Good
Female,20,Phnom Penh (Urban),American University Of Phnom Penh(AUPP),Year 3,Yes,Average,good,Unemployed / Full-time student,Regular study,1–2 (Very Low),3 hours,1–3 hours,Always,1–2 hours,1–2 hours,1–2 days,7 hours,90%–100%,15–30 minutes,Sometimes (Weekly),No,3.73,Outstanding / Excellent
Male,19,Province (Rural / Semi-Urban),Cambodia Academy Of Digital Technology(CADT),Year 2,Yes,Average,Poor,Working full-time,Irregular study,3–4 (Low),3 hours,7–9 hours,Always,1–2 hours,1–2 hours,5+ days,7 hours,90%–100%,15–30 minutes,Sometimes (Weekly),Yes,2.66,Outstanding / Excellent
Male,20,Phnom Penh (Urban),American University Of Phnom Penh(AUPP),Year 3,No,good,Fair,Unemployed / Full-time student,Regular study,7–8 (High),6 hours,0 hours,Often,1–2 hours,Less than 1 hour,3–4 days,6 hours,90%–100%,15–30 minutes,Rarely (Before exams only),No,3.51,Very Good / Good
Male,19,Province (Rural / Semi-Urban),CamEd Business School,Year 3,Yes,good,Poor,Working part-time,Regular study,5–6 (Moderate),2 hours,1–3 hours,Always,1–2 hours,0 hours,1–2 days,Less than 5 hours,90%–100%,Under 15 minutes,Rarely (Before exams only),Yes,2.91,Very Good / Good
Female,20,Phnom Penh (Urban),American University Of Phnom Penh(AUPP),Year 2,Yes,good,Poor,Unemployed / Full-time student,Regular study,7–8 (High),2 hours,7–9 hours,Always,5+ hours,Less than 1 hour,5+ days,8 hours,90%–100%,31–60 minutes,Rarely (Before exams only),Yes,3.3,Fair / Average
Male,18,Phnom Penh (Urban),American University Of Phnom Penh(AUPP),Year 2,No,Poor,Fair,Unemployed / Full-time student,Regular study,7–8 (High),3 hours,0 hours,Always,5+ hours,0 hours,1–2 days,5 hours,75%–89%,31–60 minutes,Rarely (Before exams only),No,4.0,At-Risk
Male,20,Province (Rural / Semi-Urban),Royal University Of Phnom Penh(RUPP),Year 3,Yes,good,good,Unemployed / Full-time student,Regular study,7–8 (High),1 hour,7–9 hours,Always,3–4 hours,0 hours,1–2 days,6 hours,60%–74%,31–60 minutes,Sometimes (Weekly),Yes,3.44,Outstanding / Excellent
Female,20,Province (Rural / Semi-Urban),American University Of Phnom Penh(AUPP),Year 3,Yes,Average,Fair,Unemployed / Full-time student,Regular study,7–8 (High),4 hours,0 hours,Always,5+ hours,0 hours,3–4 days,7 hours,90%–100%,Under 15 minutes,Sometimes (Weekly),No,2.23,Fair / Average
Male,19,Province (Rural / Semi-Urban),Institute of Technology of Cambodia(ITC),postgraduate education,Yes,good,good,Working part-time,Cramming,5–6 (Moderate),3 hours,0 hours,Sometimes,1–2 hours,0 hours,1–2 days,6 hours,75%–89%,Under 15 minutes,Frequently (Multiple times a week),Yes,2.97,Very Good / Good
Female,18,Phnom Penh (Urban),Institute of Technology of Cambodia(ITC),Year 2,Yes,Average,Fair,Working part-time,Regular study,1–2 (Very Low),3 hours,0 hours,Often,1–2 hours,0 hours,1–2 days,7 hours,90%–100%,Under 15 minutes,Sometimes (Weekly),No,3.17,Outstanding / Excellent
Female,19,Phnom Penh (Urban),Cambodia Academy Of Digital Technology(CADT),Year 2,Yes,Poor,Fair,Unemployed / Full-time student,Cramming,5–6 (Moderate),2 hours,0 hours,Always,3–4 hours,1–2 hours,0 days,7 hours,90%–100%,15–30 minutes,Rarely (Before exams only),Yes,3.33,Fair / Average
Male,19,Province (Rural / Semi-Urban),Royal University Of Phnom Penh(RUPP),Year 3,Yes,good,Fair,Unemployed / Full-time student,Regular study,5–6 (Moderate),3 hours,0 hours,Always,3–4 hours,1–2 hours,1–2 days,5 hours,Below 60%,Under 15 minutes,Sometimes (Weekly),Yes,3.86,Very Good / Good
Female,20,Province (Rural / Semi-Urban),Cambodia Academy Of Digital Technology(CADT),Year 3,Yes,Average,Fair,Unemployed / Full-time student,Regular study,5–6 (Moderate),2 hours,0 hours,Always,3–4 hours,3–4 hours,1–2 days,Less than 5 hours,75%–89%,15–30 minutes,Sometimes (Weekly),Yes,3.81,Outstanding / Excellent
Male,19,Province (Rural / Semi-Urban),American University Of Phnom Penh(AUPP),Year 2,Yes,Average,good,Unemployed / Full-time student,Regular study,5–6 (Moderate),2 hours,0 hours,Always,5+ hours,3–4 hours,5+ days,6 hours,90%–100%,31–60 minutes,Rarely (Before exams only),No,3.8,At-Risk
Male,20,Province (Rural / Semi-Urban),Cambodia Academy Of Digital Technology(CADT),Year 1,Yes,good,good,Working full-time,Cramming,1–2 (Very Low),2 hours,0 hours,Sometimes,3–4 hours,Less than 1 hour,1–2 days,5 hours,Below 60%,Under 15 minutes,Sometimes (Weekly),No,3.54,Very Good / Good
Female,21,Phnom Penh (Urban),Cambodia Academy Of Digital Technology(CADT),Year 3,Yes,excellent,Fair,Working full-time,Irregular study,5–6 (Moderate),2 hours,0 hours,Often,3–4 hours,1–2 hours,3–4 days,5 hours,90%–100%,15–30 minutes,Rarely (Before exams only),No,3.29,Outstanding / Excellent
Female,18,Province (Rural / Semi-Urban),Cambodia Academy Of Digital Technology(CADT),Year 3,Yes,good,Excellent,Working part-time,Irregular study,3–4 (Low),3 hours,0 hours,Always,3–4 hours,Less than 1 hour,1–2 days,5 hours,90%–100%,15–30 minutes,Rarely (Before exams only),Yes,3.26,Very Good / Good
Female,39,Phnom Penh (Urban),Institute of Technology of Cambodia(ITC),Year 1,Yes,Poor,good,Unemployed / Full-time student,Irregular study,7–8 (High),1 hour,7–9 hours,Often,5+ hours,3–4 hours,1–2 days,8 hours,75%–89%,Under 15 minutes,Rarely (Before exams only),Yes,3.63,Fair / Average
Male,21,Phnom Penh (Urban),Cambodia Academy Of Digital Technology(CADT),Year 3,Yes,Average,Excellent,Unemployed / Full-time student,Irregular study,7–8 (High),4 hours,0 hours,Always,3–4 hours,1–2 hours,1–2 days,5 hours,75%–89%,31–60 minutes,Never,No,3.86,Outstanding / Excellent
Male,20,Phnom Penh (Urban),Royal University Of Law and Economics,Year 1,Yes,good,Poor,Working part-time,Regular study,1–2 (Very Low),3 hours,7–9 hours,Never,5+ hours,0 hours,1–2 days,7 hours,90%–100%,Under 15 minutes,Frequently (Multiple times a week),No,4.0,Outstanding / Excellent
Male,21,Phnom Penh (Urban),Cambodia Academy Of Digital Technology(CADT),Year 3,No,good,Poor,Working part-time,Cramming,5–6 (Moderate),4 hours,1–3 hours,Sometimes,3–4 hours,Less than 1 hour,1–2 days,7 hours,90%–100%,31–60 minutes,Rarely (Before exams only),Yes,3.47,Fair / Average
Female,20,Phnom Penh (Urban),Royal University Of Agriculture,Year 2,Yes,Average,Fair,Working part-time,Regular study,5–6 (Moderate),3 hours,0 hours,Always,5+ hours,1–2 hours,5+ days,6 hours,75%–89%,15–30 minutes,Sometimes (Weekly),No,3.57,Very Good / Good
Male,21,Province (Rural / Semi-Urban),American University Of Phnom Penh(AUPP),Year 2,No,excellent,Fair,Unemployed / Full-time student,Regular study,5–6 (Moderate),5 hours,1–3 hours,Always,3–4 hours,0 hours,1–2 days,6 hours,90%–100%,31–60 minutes,Sometimes (Weekly),No,4.0,Very Good / Good
Female,18,Phnom Penh (Urban),American University Of Phnom Penh(AUPP),Year 3,Yes,good,Fair,Unemployed / Full-time student,Regular study,5–6 (Moderate),3 hours,0 hours,Always,3–4 hours,3–4 hours,0 days,9+ hours,75%–89%,More than 1 hour,Sometimes (Weekly),Yes,2.93,Very Good / Good
Female,19,Province (Rural / Semi-Urban),Cambodia Academy Of Digital Technology(CADT),Year 2,Yes,Average,Fair,Working part-time,Irregular study,7–8 (High),3 hours,4–6 hours,Always,3–4 hours,Less than 1 hour,3–4 days,5 hours,90%–100%,15–30 minutes,Rarely (Before exams only),No,3.81,Outstanding / Excellent
Female,20,Phnom Penh (Urban),UTE,Year 3,Yes,good,good,Unemployed / Full-time student,Irregular study,3–4 (Low),3 hours,0 hours,Often,3–4 hours,0 hours,1–2 days,7 hours,90%–100%,31–60 minutes,Sometimes (Weekly),No,3.07,Very Good / Good
Male,20,Province (Rural / Semi-Urban),American University Of Phnom Penh(AUPP),Year 3,Yes,Average,good,Unemployed / Full-time student,Cramming,5–6 (Moderate),3 hours,0 hours,Never,1–2 hours,3–4 hours,1–2 days,5 hours,90%–100%,Under 15 minutes,Rarely (Before exams only),No,4.0,Fair / Average
Female,19,Phnom Penh (Urban),American University Of Phnom Penh(AUPP),Year 1,No,good,good,Unemployed / Full-time student,Irregular study,5–6 (Moderate),3 hours,0 hours,Often,5+ hours,1–2 hours,0 days,6 hours,60%–74%,Under 15 minutes,Rarely (Before exams only),No,4.0,Very Good / Good
Female,20,Province (Rural / Semi-Urban),Institute of Technology of Cambodia(ITC),Year 4,Yes,good,Excellent,Working full-time,Irregular study,5–6 (Moderate),4 hours,0 hours,Always,3–4 hours,0 hours,5+ days,7 hours,75%–89%,31–60 minutes,Sometimes (Weekly),No,4.0,At-Risk
Female,19,Phnom Penh (Urban),American University Of Phnom Penh(AUPP),Year 3,Yes,good,Fair,Unemployed / Full-time student,Regular study,5–6 (Moderate),1 hour,0 hours,Often,3–4 hours,Less than 1 hour,0 days,7 hours,90%–100%,15–30 minutes,Frequently (Multiple times a week),No,4.0,Very Good / Good
Male,20,Phnom Penh (Urban),Royal University Of Phnom Penh(RUPP),Year 3,Yes,good,Fair,Unemployed / Full-time student,Cramming,5–6 (Moderate),2 hours,0 hours,Often,1–2 hours,0 hours,0 days,7 hours,75%–89%,31–60 minutes,Sometimes (Weekly),Yes,3.82,Fair / Average
Male,20,Province (Rural / Semi-Urban),Royal University Of Law and Economics,Year 3,No,Average,good,Unemployed / Full-time student,Regular study,3–4 (Low),1 hour,0 hours,Always,5+ hours,Less than 1 hour,1–2 days,7 hours,90%–100%,Under 15 minutes,Rarely (Before exams only),Yes,2.96,Outstanding / Excellent
Female,21,Province (Rural / Semi-Urban),Paragon University,Year 2,Yes,good,Fair,Unemployed / Full-time student,Regular study,7–8 (High),4 hours,0 hours,Rarely,3–4 hours,Less than 1 hour,3–4 days,Less than 5 hours,90%–100%,15–30 minutes,Rarely (Before exams only),Yes,3.66,Very Good / Good
Female,20,Phnom Penh (Urban),Cambodia Academy Of Digital Technology(CADT),Year 2,Yes,good,good,Unemployed / Full-time student,Regular study,5–6 (Moderate),4 hours,0 hours,Often,5+ hours,1–2 hours,5+ days,6 hours,90%–100%,31–60 minutes,Rarely (Before exams only),No,3.84,Fair / Average
Male,18,Province (Rural / Semi-Urban),Institute of Technology of Cambodia(ITC),Year 3,Yes,Average,good,Unemployed / Full-time student,Regular study,9–10 (Very High),3 hours,1–3 hours,Always,1–2 hours,0 hours,0 days,5 hours,90%–100%,Under 15 minutes,Sometimes (Weekly),Yes,3.65,Outstanding / Excellent
Female,20,Province (Rural / Semi-Urban),American University Of Phnom Penh(AUPP),Year 3,Yes,Average,good,Unemployed / Full-time student,Regular study,5–6 (Moderate),3 hours,0 hours,Always,3–4 hours,0 hours,5+ days,6 hours,90%–100%,15–30 minutes,Sometimes (Weekly),No,3.38,Fair / Average
Male,19,Phnom Penh (Urban),American University Of Phnom Penh(AUPP),Year 2,Yes,good,Fair,Working part-time,Regular study,7–8 (High),3 hours,0 hours,Always,3–4 hours,0 hours,1–2 days,7 hours,90%–100%,Under 15 minutes,Sometimes (Weekly),No,3.5,Very Good / Good
Male,20,Phnom Penh (Urban),American University Of Phnom Penh(AUPP),Year 1,Yes,good,Fair,Working part-time,Regular study,5–6 (Moderate),3 hours,1–3 hours,Sometimes,5+ hours,Less than 1 hour,1–2 days,8 hours,90%–100%,Under 15 minutes,Sometimes (Weekly),No,3.61,Very Good / Good
Male,19,Province (Rural / Semi-Urban),Paragon University,Year 1,Yes,Average,Fair,Unemployed / Full-time student,Regular study,7–8 (High),2 hours,0 hours,Sometimes,3–4 hours,0 hours,0 days,6 hours,90%–100%,31–60 minutes,Rarely (Before exams only),No,2.96,Fair / Average
Female,19,Phnom Penh (Urban),American University Of Phnom Penh(AUPP),Year 3,Yes,Poor,good,Working full-time,Regular study,7–8 (High),1 hour,0 hours,Often,3–4 hours,3–4 hours,1–2 days,8 hours,90%–100%,Under 15 minutes,Sometimes (Weekly),Yes,3.74,Fair / Average
Male,20,Phnom Penh (Urban),American University Of Phnom Penh(AUPP),Year 2,No,Average,good,Working full-time,Regular study,5–6 (Moderate),2 hours,0 hours,Often,1–2 hours,0 hours,1–2 days,6 hours,90%–100%,15–30 minutes,Sometimes (Weekly),Yes,3.69,Very Good / Good
Male,20,Phnom Penh (Urban),Institute of Technology of Cambodia(ITC),Year 3,Yes,good,good,Unemployed / Full-time student,Cramming,5–6 (Moderate),5 hours,4–6 hours,Always,3–4 hours,0 hours,0 days,8 hours,90%–100%,31–60 minutes,Rarely (Before exams only),No,3.37,Very Good / Good
Female,20,Phnom Penh (Urban),American University Of Phnom Penh(AUPP),Year 3,No,Average,Poor,Unemployed / Full-time student,Regular study,7–8 (High),3 hours,0 hours,Always,3–4 hours,Less than 1 hour,1–2 days,6 hours,75%–89%,15–30 minutes,Rarely (Before exams only),Yes,3.74,Very Good / Good
Male,21,Province (Rural / Semi-Urban),Institute of Technology of Cambodia(ITC),Year 3,Yes,Average,Excellent,Working part-time,Irregular study,5–6 (Moderate),3 hours,0 hours,Often,3–4 hours,0 hours,3–4 days,8 hours,90%–100%,31–60 minutes,Sometimes (Weekly),Yes,3.97,Fair / Average
Male,20,Phnom Penh (Urban),Institute of Technology of Cambodia(ITC),Year 2,Yes,Average,Fair,Unemployed / Full-time student,Regular study,7–8 (High),1 hour,0 hours,Always,5+ hours,3–4 hours,0 days,7 hours,90%–100%,15–30 minutes,Never,No,2.96,Very Good / Good
Female,21,Phnom Penh (Urban),Institute of Technology of Cambodia(ITC),Year 3,Yes,good,good,Unemployed / Full-time student,Regular study,5–6 (Moderate),1 hour,7–9 hours,Sometimes,1–2 hours,1–2 hours,3–4 days,6 hours,90%–100%,15–30 minutes,Sometimes (Weekly),No,4.0,At-Risk
Male,20,Phnom Penh (Urban),American University Of Phnom Penh(AUPP),Year 3,Yes,Average,Fair,Working full-time,Cramming,7–8 (High),6 hours,0 hours,Often,5+ hours,0 hours,1–2 days,7 hours,60%–74%,Under 15 minutes,Rarely (Before exams only),Yes,3.9,Outstanding / Excellent
Male,19,Province (Rural / Semi-Urban),Institute of Technology of Cambodia(ITC),Year 2,Yes,excellent,Excellent,Working part-time,Cramming,7–8 (High),5 hours,0 hours,Often,3–4 hours,1–2 hours,0 days,7 hours,90%–100%,15–30 minutes,Frequently (Multiple times a week),No,3.89,Fair / Average
Female,19,Phnom Penh (Urban),American University Of Phnom Penh(AUPP),Year 3,Yes,good,Poor,Unemployed / Full-time student,Cramming,7–8 (High),4 hours,0 hours,Sometimes,5+ hours,Less than 1 hour,3–4 days,Less than 5 hours,90%–100%,31–60 minutes,Never,Yes,3.89,Very Good / Good
Female,20,Phnom Penh (Urban),Institute of Technology of Cambodia(ITC),Year 2,No,good,Excellent,Unemployed / Full-time student,Regular study,7–8 (High),0 hours,0 hours,Often,5+ hours,Less than 1 hour,1–2 days,5 hours,Below 60%,15–30 minutes,Sometimes (Weekly),Yes,3.76,Very Good / Good
Male,20,Province (Rural / Semi-Urban),University of Puthisastra,Year 3,No,good,good,Unemployed / Full-time student,Cramming,5–6 (Moderate),2 hours,0 hours,Always,5+ hours,1–2 hours,1–2 days,5 hours,90%–100%,15–30 minutes,Sometimes (Weekly),Yes,3.43,Fair / Average
Male,19,Province (Rural / Semi-Urban),Royal University Of Law and Economics,Year 4,Yes,good,good,Unemployed / Full-time student,Cramming,7–8 (High),1 hour,0 hours,Always,3–4 hours,1–2 hours,1–2 days,7 hours,90%–100%,31–60 minutes,Never,No,3.09,Very Good / Good
Male,18,Province (Rural / Semi-Urban),Royal University Of Phnom Penh(RUPP),Year 2,Yes,Average,good,Working full-time,Irregular study,7–8 (High),1 hour,1–3 hours,Often,3–4 hours,0 hours,0 days,7 hours,75%–89%,15–30 minutes,Never,No,3.67,Very Good / Good
